time,yawP1,yawI1,yawD1,yawErr1,yawO1,yawP2,yawI2,yawD2,yawErr2,yawO2,pitchP1,pitchI1,pitchD1,pitchErr1,pitchO1,pitchP2,pitchI2,pitchD2,pitchErr2,pitchO2,rollP1,rollI1,rollD1,rollErr1,rollO1,rollP2,rollI2,rollD2,rollErr2,rollO2,yawErrAbs,yawAngVelpitchErrAbs,pitchAngVel
1.13999997451901, -0.00984713257986582, -0.00269149829711872, 0.00418189851651174, -0.0123089157248323, -0.0083567323604728, -0.00523892720312183, 9.87876823860654E-05, 0.000690493294008085, -0.00873154533853639, -0.00444964622672768, 0.000893857516325938, 0.000834000034201525, -0.00333263513061141, 0.00111732189540742, -0.00160477758008395, 0.00922385203243455, -0.00445401830018941, -0.000229404627592676, 0.0153730867207242, 0.00454042910465246, 0, 0, 0, 0, 0, 0.00134128865979149, -0.00100877605374925, 0.000249783798124165, 0.00670644329895747, 0.000582296404166414, 0.0123089157248323, -0.0170882776990092, -0.00111732189540742, 0.0137683091406403
1.19999997317791, -0.0087486783249351, -0.00274399036589504, 0.00366151426494363, -0.0109358479061689, -0.00783115442588652, -0.00429879714768217, -6.45666055746041E-05, 0.000697487135696406, -0.00716466191280361, -0.00366587661756037, 3.43501535978225E-06, 0.000834020644293223, -0.00296807506956217, 4.29376919972782E-06, -0.00213061940990916, 0.00865462804280947, -0.0041251424419136, -0.000491516170719689, 0.0144243800713491, 0.00403796943017619, 0, 0, 0, 0, 0, 0.00175344341935457, -0.000998255393468274, 0.000171731153656438, 0.00876721709677284, 0.000926919179542732, 0.0109358479061689, -0.0149958163386901, -4.29376919972782E-06, 0.01229376066144
1.25999997183681, -0.00775638609701207, -0.0027905286814369, 0.00330764083367496, -0.00969548262126509, -0.00723927394477401, -0.0036207263165255, -0.00020215420252725, 0.000573999523843319, -0.00603454386087583, -0.00324888099520943, -0.000800148962023989, 0.000829219750628388, -0.00267861331781758, -0.00100018620252999, -0.00264954252921318, 0.00805839096818881, -0.00381892359196695, -0.00050421720360517, 0.013430651613648, 0.0037352501726167, 0, 0, 0, 0, 0, 0.0021546578135009, -0.000985327446876231, 0.00016717266796424, 0.0107732890675045, 0.00133650303458891, 0.00969548262126509, -0.0132738178056498, 0.00100018620252999, 0.0107811090844348
1.3199999704957, -0.00688330545173809, -0.0028318285132242, 0.00291026888262953, -0.00860413181467261, -0.00680486508233276, -0.00311304217215784, -0.000320449802425136, 0.000426849710558839, -0.00518840362026307, -0.00300664226402414, -0.00151342410250146, 0.000820139206216345, -0.0023775838547347, -0.00189178012812682, -0.00307086875101981, 0.00756840025481282, -0.0035313243887124, -0.000412659146145858, 0.012614000424688, 0.00362441671995456, 0, 0, 0, 0, 0, 0.0023551265765741, -0.000971196687732633, 8.35286531475087E-05, 0.0117756328828705, 0.00146745854198897, 0.00860413181467261, -0.0119932687025958, 0.00189178012812682, 0.00954313167366822
1.3799999691546, -0.00610300560339945, -0.00286844654602612, 0.00260099955259899, -0.00762875700424931, -0.00637045259682658, -0.00244547909393889, -0.000413378005917706, 0.00051567255014988, -0.00407579848989814, -0.00234318454970671, -0.00213521661075751, 0.000807327906838155, -0.00207264174051399, -0.00266902076344689, -0.00340053044443334, 0.00709718912747831, -0.00326163120789634, -0.000371671199075629, 0.0118286485457972, 0.00346388672050634, 0, 0, 0, 0, 0, 0.00260569431653117, -0.000955562522182897, 0.000104403227315708, 0.0130284715826559, 0.00175453502166398, 0.00762875700424931, -0.0104462510867247, 0.00266902076344689, 0.00842811810136383
1.43999996781349, -0.0054070327980565, -0.00290088874208932, 0.00231990940299718, -0.00675879099757062, -0.00598801213714864, -0.00216273158217853, -0.000495561804203539, 0.000284562110564414, -0.00360455263696421, -0.00237373127581765, -0.00267942982583604, 0.000791251328242478, -0.00181404409080882, -0.00334928728229505, -0.00370222258840239, 0.0064446076018781, -0.0030167361244988, -0.000463109350341096, 0.0107410126697968, 0.0029647621270382, 0, 0, 0, 0, 0, 0.00276822495885143, -0.000938953172801037, 6.77211024804598E-05, 0.0138411247942572, 0.00189699288853086, 0.00675879099757062, -0.00959256477411286, 0.00334928728229505, 0.00703879008139445
1.49999996647239, -0.00479425782303775, -0.00292965428838459, 0.0020425832957178, -0.00599282227879719, -0.00568132881570454, -0.00155073110998133, -0.000554489585065691, 0.000442228046031043, -0.00258455184996889, -0.00166299264901598, -0.00316387292681445, 0.0007722680911059, -0.00161481037268852, -0.00395484115851806, -0.00400641520839707, 0.00609292641458453, -0.00278520492591972, -0.000296775984017003, 0.0101548773576409, 0.00301094550464781, 0, 0, 0, 0, 0, 0.0028845736282277, -0.000921645731418522, 4.84786133236932E-05, 0.0144228681411385, 0.00201140651013287, 0.00599282227879719, -0.00826588066567343, 0.00395484115851806, 0.00614846214924382
1.55999996513128, -0.00423927565621524, -0.00295508994175335, 0.00184994059742442, -0.00529909457026905, -0.00534442500054417, -0.00121786614858785, -0.000600768497677615, 0.000297226256915583, -0.00202977691431308, -0.00152140838934988, -0.00359857739911107, 0.00075067662719384, -0.00144901494004342, -0.00449822174888884, -0.00429691571196065, 0.00600949798663849, -0.00255684400753172, -0.000143182631024931, 0.0100158299777308, 0.00330947134808184, 0, 0, 0, 0, 0, 0.00294921237444711, -0.000903950457567359, 2.69328115267481E-05, 0.0147460618722355, 0.0020721947284065, 0.00529909457026905, -0.00737420191485726, 0.00449822174888884, 0.00571891426577017
1.61999996379018, -0.00374180012068961, -0.00297754074197567, 0.00165825182215027, -0.00467725015086201, -0.00506108904051501, -0.000995558052024375, -0.000638599702808948, 0.000217949822972099, -0.00165926342004062, -0.00141620793186122, -0.00393811161855529, 0.000727047958010651, -0.001131780756778, -0.00492263952319411, -0.00434284441732264, 0.00545630796968659, -0.00234950430931803, -0.000322637362861005, 0.00909384661614431, 0.00278416629750755, 0, 0, 0, 0, 0, 0.00296317166641334, -0.000886171427966272, 5.81637178260196E-06, 0.0148158583320667, 0.00208281661022967, 0.00467725015086201, -0.00672035246055563, 0.00492263952319411, 0.00475100219882168
1.67999996244907, -0.00329231332681522, -0.00299729462149503, 0.00149828934640399, -0.00411539165851903, -0.00479131860190626, -0.000942274502434957, -0.00067440613310114, 0.000119525454201973, -0.00157045750405826, -0.00149715518133412, -0.00422408621664837, 0.000701703441277254, -0.000953248681617025, -0.00528010777081046, -0.00447563145698814, 0.00485310355423752, -0.00216508637837907, -0.000379375919173251, 0.0080885059237292, 0.0023086412566852, 0, 0, 0, 0, 0, 0.00298567532890785, -0.000868257376393235, 9.37652624896392E-06, 0.0149283766445393, 0.00212679447876358, 0.00411539165851903, -0.00636177610596452, 0.00528010777081046, 0.00361287446674106
1.73999996110797, -0.00288350516727114, -0.00301459565211195, 0.0013626938956055, -0.00360438145908893, -0.00453540692377759, -0.000542360906006696, -0.000695015847068732, 0.00030747811982015, -0.000903934843344493, -0.000929898633255277, -0.00447624223977154, 0.000674845988438936, -0.000840520095864344, -0.00559530279971443, -0.00464191634719695, 0.00487374301414769, -0.00197988414798105, -4.39619311021357E-05, 0.00812290502357948, 0.00284989693506451, 0, 0, 0, 0, 0, 0.00298279744453414, -0.000850360592126054, -1.19911851585217E-06, 0.0149139872226707, 0.00213123773389223, 0.00360438145908893, -0.00543934176712209, 0.00559530279971443, 0.00348098867638253
1.79999995976686, -0.00251835094254962, -0.00302970575742951, 0.00121718077627786, -0.00314793867818702, -0.00433087592370127, -0.000381086329111384, -0.000709497127251282, 0.000157773990716027, -0.000635143881852306, -0.000932809465646638, -0.00464269562469342, 0.00064698981531341, -0.000554844628808011, -0.00580336953086678, -0.00455055043818803, 0.0043361380250647, -0.00181511090671156, -0.000268214141371517, 0.00722689670844117, 0.00225281297698162, 0, 0, 0, 0, 0, 0.00298822641179755, -0.000832431234056021, 2.26206974365073E-06, 0.0149411320589878, 0.00215805724748518, 0.00314793867818702, -0.00496601980555357, 0.00580336953086678, 0.00267634627025314
1.85999995842576, -0.00217467144443867, -0.0030427537858045, 0.00114559835264261, -0.00271833930554834, -0.00407182687760056, -0.000198864564195081, -0.000717053980521787, 0.000187584000068788, -0.000331440940325135, -0.000728334544648079, -0.00478672329654055, 0.000618269476176116, -0.000480092250221327, -0.00598340412067569, -0.00464854607058576, 0.00396239647592048, -0.00166453984399211, -0.000240299410139365, 0.00660399412653414, 0.00205755722178901, 0, 0, 0, 0, 0, 0.00299845172791712, -0.000814440524090642, 4.26054847838452E-06, 0.0149922586395856, 0.00218827175230486, 0.00271833930554834, -0.0044032678179257, 0.00598340412067569, 0.00195544805594838
1.91999995708466, -0.00186563968936847, -0.00305394762369051, 0.00103010587325865, -0.00233204961171059, -0.00388948143980032, -0.000162946574314322, -0.00072324595020733, 8.07362532273185E-05, -0.000271577623857204, -0.000805456271294334, -0.00488063074067554, 0.000588985692386606, -0.000313024820779931, -0.00610078842584442, -0.00460466986906886, 0.003560199638207, -0.00152925226076415, -0.000208817291780398, 0.00593366606367833, 0.00182213008566245, 0, 0, 0, 0, 0, 0.002912191801504, -0.000796967373672174, -3.59416368088235E-05, 0.01456095900752, 0.00207928279102301, 0.00233204961171059, -0.00416105906365753, 0.00610078842584442, 0.00132899619460947
1.97999995574355, -0.00159652279105682, -0.00306352676022274, 0.000897056347756289, -0.00199565348882102, -0.00376299320352327, 7.40775463920294E-05, -0.000720431003507351, 0.00017384281637046, 0.000123462577320049, -0.000472510640744862, -0.00490853467775051, 0.000559534484978389, -9.30131256622422E-05, -0.00613566834718813, -0.00444201331843436, 0.00294177742991757, -0.00141746472092593, -0.000289349049750084, 0.00490296238319595, 0.00123496365924155, 0, 0, 0, 0, 0, 0.00289305264096909, -0.000779609058214348, -7.97465040112706E-06, 0.0144652632048455, 0.00210546893235362, 0.00199565348882102, -0.00363953062620322, 0.00613566834718813, 0.000460949064761584
2.03999995440245, -0.00132586648384882, -0.00307148195894802, 0.000902187710858801, -0.00165733310481102, -0.00349516073193803, -4.02880367287389E-05, -0.000721961948868824, 2.57410560366748E-05, -6.71467278812315E-05, -0.000736508929560888, -0.00493216881913398, 0.00052994147272504, -7.87804730391269E-05, -0.00616521102391748, -0.00448100781944807, 0.00268211471218387, -0.00131554436414104, -0.000157255235927106, 0.00447019118697312, 0.00120931511211572, 0, 0, 0, 0, 0, 0.00289319434433102, -0.000762249892536369, 5.90430687887475E-08, 0.0144659717216551, 0.00213100349486344, 0.00165733310481102, -0.00356230745981926, 0.00616521102391748, -1.08166324749478E-05
2.09999995306134, -0.00109892719947626, -0.0030780755219975, 0.00075646429815016, -0.00137365899934532, -0.00342053842332359, 0.000300160037601349, -0.000710555867694919, 0.00021401192672729, 0.000500266729335582, -0.00019638390336628, -0.00492591002747584, 0.000500386013220801, 2.0862639326782E-05, -0.0061573875343448, -0.00440466137492826, 0.0025466903400403, -0.00121877013338258, -4.97869485748715E-05, 0.00424448390006717, 0.00127813325808285, 0, 0, 0, 0, 0, 0.00285484895668432, -0.000745120799179128, -1.59772452099107E-05, 0.0142742447834216, 0.00209375091229528, 0.00137365899934532, -0.00292027169398801, 0.0061573875343448, -0.000160177474861087
2.15999995172024, -0.000870273702944039, -0.00308329716409845, 0.000762178338810078, -0.00108784212868005, -0.00319139252823241, 7.71902452010127E-05, -0.000707622638442843, -4.74901429201679E-05, 0.000128650408668354, -0.000677922536161998, -0.0048885225935661, 0.000471054878315007, 0.000124624782484723, -0.00611065324195762, -0.00429284293276637, 0.00219219863940322, -0.00113546658694724, -0.000159667023202139, 0.00365366439900537, 0.000897065029253844, 0, 0, 0, 0, 0, 0.00275125009311594, -0.000728613298989404, -4.31661941183301E-05, 0.0137562504655797, 0.00197947060000821, 0.00108784212868005, -0.00306274211956405, 0.00611065324195762, -0.000639178533760997
2.21999995037913, -0.000672465238331878, -0.00308733195543825, 0.000659361563445084, -0.000840581547914847, -0.00310043563032505, 0.000268229886117368, -0.000697429902998209, 0.000136452102861482, 0.000447049810195613, -0.000292747914019359, -0.00485347602217593, 0.000441934022832853, 0.000116821907245074, -0.00606684502771991, -0.004294720092098, 0.00207033821320343, -0.00105679373660399, -6.83259580820792E-05, 0.00345056368867238, 0.000945218518517364, 0, 0, 0, 0, 0, 0.00272936948914291, -0.000712237082420584, -9.1169185258769E-06, 0.0136468474457145, 0.00200801548819645, 0.000840581547914847, -0.00265338582012944, 0.00606684502771991, -0.000844156403425622
2.27999994903803, -0.000463258796660347, -0.00309011150815609, 0.000697354821158863, -0.000579073495825434, -0.00285601548365757, 2.6429101693044E-05, -0.000696425597156321, -5.28603880836544E-05, 4.40485028217401E-05, -0.000722856883546931, -0.00480139444796555, 0.000413125656788977, 0.000173605251248319, -0.00600174305995693, -0.00421466353992825, 0.00199566972453424, -0.000980958288766738, -1.47969766459248E-05, 0.00332611620755707, 0.000999914459121579, 0, 0, 0, 0, 0, 0.00265203380696717, -0.000696324879934446, -3.22232016268025E-05, 0.0132601690348358, 0.00192348572540592, 0.000579073495825434, -0.00281196698083583, 0.00600174305995693, -0.000888547332371182
2.33999994769692, -0.000282759130671043, -0.00309180806290219, 0.000601665566745954, -0.000353448913338804, -0.00277290162682728, 0.000227188301086034, -0.000687792441908018, 0.000139237510607292, 0.000378647168476723, -0.000321366630214692, -0.00474026850531147, 0.000384684046392828, 0.000203753146734492, -0.00592533563163934, -0.00415183131218415, 0.00183520193530856, -0.000911220616783772, -6.82046974018401E-05, 0.00305866989218093, 0.000855776621122946, 0, 0, 0, 0, 0, 0.0026176368339154, -0.000680619059282006, -1.43320724252496E-05, 0.013088184169577, 0.00192268570220814, 0.000353448913338804, -0.00239425445835056, 0.00592533563163934, -0.00109316142000322
2.39999994635582, -0.000119634651570765, -0.00309252587079557, 0.000543748275821313, -0.000149543314463457, -0.00266841224654503, 0.000252745200360734, -0.000678188124508983, 4.90280718981155E-05, 0.000421242000601224, -0.000376414852250133, -0.0046631304104807, 0.000356705264555318, 0.00025712698851649, -0.00582891301310087, -0.00404929815740889, 0.00165186648871162, -0.00084844969161577, -6.76753091414262E-05, 0.00275311081451937, 0.000735741487954427, 0, 0, 0, 0, 0, 0.00256927184350976, -0.000665203428565514, -2.01520797861187E-05, 0.0128463592175488, 0.00188391633515812, 0.000149543314463457, -0.0022471702459438, 0.00582891301310087, -0.00129618734288952
2.45999994501472, 1.83095300264569E-05, -0.00309241601361787, 0.00045981394893505, 2.28869125330711E-05, -0.00261429253465636, 0.000502679600348772, -0.000659086300122689, 0.000156892351907504, 0.00083779933391462, 4.85652133586979E-07, -0.00458529057967933, 0.000329193521692178, 0.00025946610847072, -0.00573161322459917, -0.00399663094951644, 0.00176696229984945, -0.000781305125722288, 8.14978550845645E-05, 0.00294493716641576, 0.00106715502921173, 0, 0, 0, 0, 0, 0.00249751209077938, -0.00065021835635578, -2.98998976393032E-05, 0.0124875604538969, 0.0018173938367843, -2.28869125330711E-05, -0.00177649320074174, 0.00573161322459917, -0.00105169378310068
2.51999994367361, 0.000167872875301514, -0.00309140877638858, 0.000498544495393528, 0.000209841094126892, -0.00242499140569353, 0.000332588412206627, -0.000646447940741326, -3.13947289041972E-05, 0.000554314020344379, -0.000345254257438896, -0.00449888138118099, 0.000302200234008439, 0.000288030668099127, -0.00562360172647624, -0.00390865047907343, 0.00148520174589987, -0.000724867460639573, -0.000127206820445392, 0.00247533624316646, 0.000633127464814908, 0, 0, 0, 0, 0, 0.00249854330500707, -0.000635227096860818, 4.2967260447334E-07, 0.0124927165250354, 0.00186374588075073, -0.000209841094126892, -0.00187067738534915, 0.00562360172647624, -0.00143331423590697
2.57999994233251, 0.000292508767911105, -0.00308965372382034, 0.000415452984651402, 0.000365635959888881, -0.00238169197125783, 0.000367083497674634, -0.000632498768141478, 3.35970819339691E-05, 0.000611805829457723, -0.000231818188532875, -0.00441526327332279, 0.000275708654960635, 0.000278727032424053, -0.00551907909165348, -0.0038608275859381, 0.00157393614684505, -0.00066505788839631, 6.52378552506085E-05, 0.00262322691140841, 0.000974116113699346, 0, 0, 0, 0, 0, 0.0024334993010642, -0.000620626101380791, -2.71016689152975E-05, 0.012167496505321, 0.00178577153076812, -0.000365635959888881, -0.00176988614180011, 0.00551907909165348, -0.00123760067452969
